Country or Area Code,Country or Area,Year,Value,Value Footnotes
MWI,Malawi,2011,5621000678,
MWI,Malawi,2010,5398616985,
MWI,Malawi,2009,5030639934,
MWI,Malawi,2008,4276769712,
MWI,Malawi,2007,3647817219,
MWI,Malawi,2006,3116789658,
MWI,Malawi,2005,2754995877,
MWI,Malawi,2004,2625127098,
MWI,Malawi,2003,2424656666,
MWI,Malawi,2002,2665158943,
MWI,Malawi,2001,1716502069,
MWI,Malawi,2000,1743506287,
MWI,Malawi,1999,1775920039,
MWI,Malawi,1998,1750585205,
MWI,Malawi,1997,2663238981,
MWI,Malawi,1996,2281039099,
MWI,Malawi,1995,1397454123,
MWI,Malawi,1994,1181801915,
MWI,Malawi,1993,2070647130,
MWI,Malawi,1992,1799529369,
MWI,Malawi,1991,2203536041,
MWI,Malawi,1990,1880784193,
MWI,Malawi,1989,1590201669,
MWI,Malawi,1988,1379923808,
MWI,Malawi,1987,1183071377,
MWI,Malawi,1986,1183671771,
MWI,Malawi,1985,1131349974,
MWI,Malawi,1984,1208026105,
MWI,Malawi,1983,1223225050,
MWI,Malawi,1982,1180094061,
MWI,Malawi,1981,1237686925,
MWI,Malawi,1980,1237662106,
MWI,Malawi,1979,1058297637,
MWI,Malawi,1978,948983346.7,
MWI,Malawi,1977,806265763.8,
MWI,Malawi,1976,670309253,
MWI,Malawi,1975,613196872.6,
MWI,Malawi,1974,548618789.9,
MWI,Malawi,1973,444302221.3,
MWI,Malawi,1972,406084197.4,
MWI,Malawi,1971,365389567.2,
MWI,Malawi,1970,290520116.3,
MWI,Malawi,1969,265800106.4,
MWI,Malawi,1968,245160098.1,
MWI,Malawi,1967,269812781.8,
MWI,Malawi,1966,260400208.5,
MWI,Malawi,1965,229460183.7,
MWI,Malawi,1964,194740155.9,
MWI,Malawi,1963,190820152.8,
MWI,Malawi,1962,183120146.6,
MWI,Malawi,1961,174580139.8,
MWI,Malawi,1960,162960130.5,
MYS,Malaysia,2012,3.03526E+11,
MYS,Malaysia,2011,2.87934E+11,
MYS,Malaysia,2010,2.46823E+11,
MYS,Malaysia,2009,2.02251E+11,
MYS,Malaysia,2008,2.30988E+11,
MYS,Malaysia,2007,1.93553E+11,
MYS,Malaysia,2006,1.62692E+11,
MYS,Malaysia,2005,1.43533E+11,
MYS,Malaysia,2004,1.24749E+11,
MYS,Malaysia,2003,1.10202E+11,
MYS,Malaysia,2002,1.00846E+11,
MYS,Malaysia,2001,92783947368,
MYS,Malaysia,2000,93789736842,
MYS,Malaysia,1999,79148423191,
MYS,Malaysia,1998,72175310308,
MYS,Malaysia,1997,1.00169E+11,
MYS,Malaysia,1996,1.00852E+11,
MYS,Malaysia,1995,88832452512,
MYS,Malaysia,1994,74480816088,
MYS,Malaysia,1993,66894450252,
MYS,Malaysia,1992,59151288903,
MYS,Malaysia,1991,49133852000,
MYS,Malaysia,1990,44024178270,
MYS,Malaysia,1989,38848565930,
MYS,Malaysia,1988,35271881996,
MYS,Malaysia,1987,32181695659,
MYS,Malaysia,1986,28243103020,
MYS,Malaysia,1985,31772244237,
MYS,Malaysia,1984,34565849169,
MYS,Malaysia,1983,30682563370,
MYS,Malaysia,1982,27287163523,
MYS,Malaysia,1981,25463038429,
MYS,Malaysia,1980,24937045114,
MYS,Malaysia,1979,21602645098,
MYS,Malaysia,1978,16658322459,
MYS,Malaysia,1977,13975278668,
MYS,Malaysia,1976,11753574870,
MYS,Malaysia,1975,9890359225,
MYS,Malaysia,1974,10100863611,
MYS,Malaysia,1973,8150688760,
MYS,Malaysia,1972,5364357955,
MYS,Malaysia,1971,4514334715,
MYS,Malaysia,1970,4276665286,
MYS,Malaysia,1969,4050763016,
MYS,Malaysia,1968,3667209742,
MYS,Malaysia,1967,3515850936,
MYS,Malaysia,1966,3392767687,
MYS,Malaysia,1965,3187851274,
MYS,Malaysia,1964,2899751388,
MYS,Malaysia,1963,2708474919,
MYS,Malaysia,1962,2543810831,
MYS,Malaysia,1961,2422724545,
MYS,Malaysia,1960,2441020462,
MDV,Maldives,2012,2222429330,
MDV,Maldives,2011,2153636963,
MDV,Maldives,2010,2134104884,
MDV,Maldives,2009,1984639641,
MDV,Maldives,2008,1891633531,
MDV,Maldives,2007,1541978559,
MDV,Maldives,2006,1303375806,
MDV,Maldives,2005,992473987.3,
MDV,Maldives,2004,1075605492,
MDV,Maldives,2003,949867661.8,
MDV,Maldives,2002,828240882.5,
MDV,Maldives,2001,802442810.5,
MDV,Maldives,2000,624337143.6,
MDV,Maldives,1999,589239757,
MDV,Maldives,1998,540096400.2,
MDV,Maldives,1997,508223603.2,
MDV,Maldives,1996,450382328,
MDV,Maldives,1995,398988955,
MDV,Maldives,1994,355884383.1,
MDV,Maldives,1993,322326642.3,
MDV,Maldives,1992,284853358.6,
MDV,Maldives,1991,244468292.7,
MDV,Maldives,1990,215089005.2,
MDV,Maldives,1989,189535398.2,
MDV,Maldives,1988,168610478.4,
MDV,Maldives,1987,141268980.5,
MDV,Maldives,1986,141902097.9,
MDV,Maldives,1985,127154929.6,
MDV,Maldives,1984,109503546.1,
MDV,Maldives,1983,57829787.23,
MDV,Maldives,1982,47935843.79,
MDV,Maldives,1981,44781456.95,
MDV,Maldives,1980,42463576.16,
MLI,Mali,2012,10308146676,
MLI,Mali,2011,10656395534,
MLI,Mali,2010,9422267260,
MLI,Mali,2009,8964480570,
MLI,Mali,2008,8737687353,
MLI,Mali,2007,7145394015,
MLI,Mali,2006,6122644015,
MLI,Mali,2005,5305317555,
MLI,Mali,2004,4874178417,
MLI,Mali,2003,4362439887,
MLI,Mali,2002,3342824260,
MLI,Mali,2001,2629739067,
MLI,Mali,2000,2422482318,
MLI,Mali,1999,2570429655,
MLI,Mali,1998,2596828336,
MLI,Mali,1997,2475185559,
MLI,Mali,1996,2619086428,
MLI,Mali,1995,2466160215,
MLI,Mali,1994,1762703059,
MLI,Mali,1993,2677966905,
MLI,Mali,1992,2852581755,
MLI,Mali,1991,2422840269,
MLI,Mali,1990,2421172497,
MLI,Mali,1989,2007784673,
MLI,Mali,1988,1947794155,
MLI,Mali,1987,1931545340,
MLI,Mali,1986,1678328289,
MLI,Mali,1985,1313685008,
MLI,Mali,1984,1311342831,
MLI,Mali,1983,1294458070,
MLI,Mali,1982,1327378900,
MLI,Mali,1981,1493651106,
MLI,Mali,1980,1787338105,
MLI,Mali,1979,1595422954,
MLI,Mali,1978,1222702572,
MLI,Mali,1977,1049838550,
MLI,Mali,1976,939228016,
MLI,Mali,1975,830710614,
MLI,Mali,1974,538747340.6,
MLI,Mali,1973,563683703,
MLI,Mali,1972,486617279.4,
MLI,Mali,1971,430096742,
MLI,Mali,1970,359772315,
MLI,Mali,1969,339913866.8,
MLI,Mali,1968,343771973.2,
MLI,Mali,1967,275494477.8,
MLT,Malta,2012,8721923077,
MLT,Malta,2011,9151793161,
MLT,Malta,2010,8163841060,
MLT,Malta,2009,8099400961,
MLT,Malta,2008,8554293727,
MLT,Malta,2007,7513834700,
MLT,Malta,2006,6390123590,
MLT,Malta,2005,5980795756,
MLT,Malta,2004,5643525282,
MLT,Malta,2003,5119621569,
MLT,Malta,2002,4296164768,
MLT,Malta,2001,3917620728,
MLT,Malta,2000,3957418083,
MLT,Malta,1999,3907947937,
MLT,Malta,1998,3809619584,
MLT,Malta,1997,3633464750,
MLT,Malta,1996,3671827861,
MLT,Malta,1995,3599683395,
MLT,Malta,1994,2998504392,
MLT,Malta,1993,2709194766,
MLT,Malta,1992,3021944632,
MLT,Malta,1991,2750215016,
MLT,Malta,1990,2547330284,
MLT,Malta,1989,2118655300,
MLT,Malta,1988,2019503791,
MLT,Malta,1987,1751293216,
MLT,Malta,1986,1435038037,
MLT,Malta,1985,1117797225,
MLT,Malta,1984,1101807301,
MLT,Malta,1983,1165730173,
MLT,Malta,1982,1234474742,
MLT,Malta,1981,1243509858,
MLT,Malta,1980,1250199056,
MLT,Malta,1979,1001288245,
MLT,Malta,1978,793673674.5,
MLT,Malta,1977,625563347.4,
MLT,Malta,1976,527936892.8,
MLT,Malta,1975,474618292.7,
MLT,Malta,1974,376081181.8,
MLT,Malta,1973,345616069.5,
MLT,Malta,1972,295106775,
MLT,Malta,1971,264578308.9,
MLT,Malta,1970,250728829.1,
MHL,Marshall Islands,2012,186901200,
MHL,Marshall Islands,2011,173700000,
MHL,Marshall Islands,2010,162935849.8,
MHL,Marshall Islands,2009,151560778.4,
MHL,Marshall Islands,2008,152565763.1,
MHL,Marshall Islands,2007,149739017.4,
MHL,Marshall Islands,2006,143352031.2,
MHL,Marshall Islands,2005,137556822.8,
MHL,Marshall Islands,2004,131106365.5,
MHL,Marshall Islands,2003,126887585.5,
MHL,Marshall Islands,2002,124735071.9,
MHL,Marshall Islands,2001,115152142.7,
MHL,Marshall Islands,2000,110937729.4,
MHL,Marshall Islands,1999,107978893.1,
MHL,Marshall Islands,1998,108702068,
MHL,Marshall Islands,1997,106289109.3,
MHL,Marshall Islands,1996,110858000,
MHL,Marshall Islands,1995,120230000,
MHL,Marshall Islands,1994,108071000,
MHL,Marshall Islands,1993,99461000,
MHL,Marshall Islands,1992,91063000,
MHL,Marshall Islands,1991,82507000,
MHL,Marshall Islands,1990,78476000,
MHL,Marshall Islands,1989,72798000,
MHL,Marshall Islands,1988,70688000,
MHL,Marshall Islands,1987,62983000,
MHL,Marshall Islands,1986,55989000,
MHL,Marshall Islands,1985,43879000,
MHL,Marshall Islands,1984,45144000,
MHL,Marshall Islands,1983,41749000,
MHL,Marshall Islands,1982,34918000,
MHL,Marshall Islands,1981,31020000,
MRT,Mauritania,2012,4199051817,
MRT,Mauritania,2011,4273232648,
MRT,Mauritania,2010,3671380305,
MRT,Mauritania,2009,3027020112,
MRT,Mauritania,2008,3790240831,
MRT,Mauritania,2007,3356758534,
MRT,Mauritania,2006,3040718541,
MRT,Mauritania,2005,2184444849,
MRT,Mauritania,2004,1833445283,
MRT,Mauritania,2003,1563072653,
MRT,Mauritania,2002,1324424463,
MRT,Mauritania,2001,1295536829,
MRT,Mauritania,2000,1293653473,
MRT,Mauritania,1999,1405662578,
MRT,Mauritania,1998,1375114088,
MRT,Mauritania,1997,1401946882,
MRT,Mauritania,1996,1442598430,
MRT,Mauritania,1995,1415296645,
MRT,Mauritania,1994,1315932678,
MRT,Mauritania,1993,1249945002,
MRT,Mauritania,1992,1464392409,
MRT,Mauritania,1991,1443688856,
MRT,Mauritania,1990,1019600770,
MRT,Mauritania,1989,981529400.6,
MRT,Mauritania,1988,957377507.4,
MRT,Mauritania,1987,909820553.1,
MRT,Mauritania,1986,802890746.8,
MRT,Mauritania,1985,683193885,
MRT,Mauritania,1984,726937320.3,
MRT,Mauritania,1983,788371855.4,
MRT,Mauritania,1982,750214410,
MRT,Mauritania,1981,747994681,
MRT,Mauritania,1980,709041451.7,
MRT,Mauritania,1979,644070364.5,
MRT,Mauritania,1978,544424605.1,
MRT,Mauritania,1977,540635390.2,
MRT,Mauritania,1976,524407932.3,
MRT,Mauritania,1975,475916514.1,
MRT,Mauritania,1974,414772351.1,
MRT,Mauritania,1973,333731875.2,
MRT,Mauritania,1972,265009395.8,
MRT,Mauritania,1971,227051055.6,
MRT,Mauritania,1970,209348253.1,
MRT,Mauritania,1969,199643443.9,
MRT,Mauritania,1968,210695184.3,
MRT,Mauritania,1967,191221777.8,
MRT,Mauritania,1966,180340653.8,
MRT,Mauritania,1965,172767212.6,
MRT,Mauritania,1964,151897168,
MRT,Mauritania,1963,113797357,
MRT,Mauritania,1962,111148586.4,
MRT,Mauritania,1961,107726181.2,
MRT,Mauritania,1960,92609221.8,
MUS,Mauritius,2012,10492013574,
MUS,Mauritius,2011,11241885393,
MUS,Mauritius,2010,9718331363,
MUS,Mauritius,2009,8834647745,
MUS,Mauritius,2008,9641063862,
MUS,Mauritius,2007,7792060060,
MUS,Mauritius,2006,6507098599,
MUS,Mauritius,2005,6283796155,
MUS,Mauritius,2004,6385691315,
MUS,Mauritius,2003,5609836354,
MUS,Mauritius,2002,4767303153,
MUS,Mauritius,2001,4536544699,
MUS,Mauritius,2000,4582562398,
MUS,Mauritius,1999,4291171396,
MUS,Mauritius,1998,4169672974,
MUS,Mauritius,1997,4187375888,
MUS,Mauritius,1996,4421952121,
MUS,Mauritius,1995,4040342060,
MUS,Mauritius,1994,3558143642,
MUS,Mauritius,1993,3263363788,
MUS,Mauritius,1992,3224265824,
MUS,Mauritius,1991,2856889162,
MUS,Mauritius,1990,2653485952,
MUS,Mauritius,1989,2191101651,
MUS,Mauritius,1988,2143480497,
MUS,Mauritius,1987,1888752207,
MUS,Mauritius,1986,1469050658,
MUS,Mauritius,1985,1080643202,
MUS,Mauritius,1984,1044926097,
MUS,Mauritius,1983,1094857360,
MUS,Mauritius,1982,1082934402,
MUS,Mauritius,1981,1147187568,
MUS,Mauritius,1980,1136544231,
MUS,Mauritius,1979,1216227805,
MUS,Mauritius,1978,1019634978,
MUS,Mauritius,1977,827093630.3,
MUS,Mauritius,1976,706988627.7,
MEX,Mexico,2012,1.17796E+12,
MEX,Mexico,2011,1.15765E+12,
MEX,Mexico,2010,1.03494E+12,
MEX,Mexico,2009,8.83741E+11,
MEX,Mexico,2008,1.09229E+12,
MEX,Mexico,2007,1.03588E+12,
MEX,Mexico,2006,9.52148E+11,
MEX,Mexico,2005,8.48947E+11,
MEX,Mexico,2004,7.59777E+11,
MEX,Mexico,2003,7.00325E+11,
MEX,Mexico,2002,6.49076E+11,
MEX,Mexico,2001,6.22093E+11,
MEX,Mexico,2000,5.81426E+11,
MEX,Mexico,1999,4.81202E+11,
MEX,Mexico,1998,4.21215E+11,
MEX,Mexico,1997,4.0148E+11,
MEX,Mexico,1996,3.32909E+11,
MEX,Mexico,1995,2.86698E+11,
MEX,Mexico,1994,4.21725E+11,
MEX,Mexico,1993,4.03196E+11,
MEX,Mexico,1992,3.63609E+11,
MEX,Mexico,1991,3.14454E+11,
MEX,Mexico,1990,2.6271E+11,
MEX,Mexico,1989,2.22977E+11,
MEX,Mexico,1988,1.83144E+11,
MEX,Mexico,1987,1.40264E+11,
MEX,Mexico,1986,1.2944E+11,
MEX,Mexico,1985,1.84473E+11,
MEX,Mexico,1984,1.75632E+11,
MEX,Mexico,1983,1.48867E+11,
MEX,Mexico,1982,1.73721E+11,
MEX,Mexico,1981,2.50083E+11,
MEX,Mexico,1980,1.94357E+11,
MEX,Mexico,1979,1.3454E+11,
MEX,Mexico,1978,1.02517E+11,
MEX,Mexico,1977,81825780564,
MEX,Mexico,1976,89023916067,
MEX,Mexico,1975,88003982689,
MEX,Mexico,1974,71976542927,
MEX,Mexico,1973,55271303176,
MEX,Mexico,1972,45178119327,
MEX,Mexico,1971,39200879416,
MEX,Mexico,1970,35541711470,
MEX,Mexico,1969,32515754314,
MEX,Mexico,1968,29363632834,
MEX,Mexico,1967,26556372081,
MEX,Mexico,1966,24337233447,
MEX,Mexico,1965,21829715344,
MEX,Mexico,1964,20070134741,
MEX,Mexico,1963,16936337668,
MEX,Mexico,1962,15221053213,
MEX,Mexico,1961,14153954349,
MEX,Mexico,1960,13056164925,
FSM,"Micronesia, Fed. Sts.",2012,327200000,
FSM,"Micronesia, Fed. Sts.",2011,310287519.3,
FSM,"Micronesia, Fed. Sts.",2010,294117230.5,
FSM,"Micronesia, Fed. Sts.",2009,277510922.8,
FSM,"Micronesia, Fed. Sts.",2008,261339642.4,
FSM,"Micronesia, Fed. Sts.",2007,255890836.4,
FSM,"Micronesia, Fed. Sts.",2006,252991205,
FSM,"Micronesia, Fed. Sts.",2005,249845592.6,
FSM,"Micronesia, Fed. Sts.",2004,239563310.4,
FSM,"Micronesia, Fed. Sts.",2003,244990983.6,
FSM,"Micronesia, Fed. Sts.",2002,241543395.8,
FSM,"Micronesia, Fed. Sts.",2001,240051900,
FSM,"Micronesia, Fed. Sts.",2000,233226322.8,
FSM,"Micronesia, Fed. Sts.",1999,220660503.9,
FSM,"Micronesia, Fed. Sts.",1998,219646199.6,
FSM,"Micronesia, Fed. Sts.",1997,206900332.3,
FSM,"Micronesia, Fed. Sts.",1996,218845723.3,
FSM,"Micronesia, Fed. Sts.",1995,222103587.1,
FSM,"Micronesia, Fed. Sts.",1994,202500000,
FSM,"Micronesia, Fed. Sts.",1993,198400000,
FSM,"Micronesia, Fed. Sts.",1992,178100000,
FSM,"Micronesia, Fed. Sts.",1991,166200000,
FSM,"Micronesia, Fed. Sts.",1990,147200000,
FSM,"Micronesia, Fed. Sts.",1989,135200000,
FSM,"Micronesia, Fed. Sts.",1988,124700000,
FSM,"Micronesia, Fed. Sts.",1987,116700000,
FSM,"Micronesia, Fed. Sts.",1986,112210000,
FSM,"Micronesia, Fed. Sts.",1983,106500000,
MEA,Middle East & North Africa (all income levels),2011,3.26211E+12,
MEA,Middle East & North Africa (all income levels),2010,2.6932E+12,
MEA,Middle East & North Africa (all income levels),2009,2.31479E+12,
MEA,Middle East & North Africa (all income levels),2008,2.57753E+12,
MEA,Middle East & North Africa (all income levels),2007,2.04102E+12,
MEA,Middle East & North Africa (all income levels),2006,1.73007E+12,
MEA,Middle East & North Africa (all income levels),2005,1.4586E+12,
MEA,Middle East & North Africa (all income levels),2004,1.21635E+12,
MEA,Middle East & North Africa (all income levels),2003,1.04262E+12,
MEA,Middle East & North Africa (all income levels),2002,9.30353E+11,
MEA,Middle East & North Africa (all income levels),2001,9.30919E+11,
MEA,Middle East & North Africa (all income levels),2000,9.39009E+11,
MEA,Middle East & North Africa (all income levels),1999,8.34311E+11,
MEA,Middle East & North Africa (all income levels),1998,7.7837E+11,
MEA,Middle East & North Africa (all income levels),1997,7.95674E+11,
MEA,Middle East & North Africa (all income levels),1996,7.65499E+11,
MEA,Middle East & North Africa (all income levels),1995,6.78923E+11,
MEA,Middle East & North Africa (all income levels),1994,5.99589E+11,
MEA,Middle East & North Africa (all income levels),1993,5.76949E+11,
MEA,Middle East & North Africa (all income levels),1992,5.72758E+11,
MEA,Middle East & North Africa (all income levels),1991,5.26598E+11,
MEA,Middle East & North Africa (all income levels),1990,5.25926E+11,
MEA,Middle East & North Africa (all income levels),1989,4.71455E+11,
MEA,Middle East & North Africa (all income levels),1988,4.54206E+11,
MEA,Middle East & North Africa (all income levels),1987,4.64311E+11,
MEA,Middle East & North Africa (all income levels),1986,5.04893E+11,
MEA,Middle East & North Africa (all income levels),1985,4.97885E+11,
MEA,Middle East & North Africa (all income levels),1984,4.90498E+11,
MEA,Middle East & North Africa (all income levels),1983,4.8417E+11,
MEA,Middle East & North Africa (all income levels),1982,4.78539E+11,
MEA,Middle East & North Africa (all income levels),1981,4.8187E+11,
MEA,Middle East & North Africa (all income levels),1980,4.64714E+11,
MEA,Middle East & North Africa (all income levels),1979,3.64925E+11,
MEA,Middle East & North Africa (all income levels),1978,2.79765E+11,
MEA,Middle East & North Africa (all income levels),1977,2.61838E+11,
MEA,Middle East & North Africa (all income levels),1976,2.25296E+11,
MEA,Middle East & North Africa (all income levels),1975,1.82223E+11,
MEA,Middle East & North Africa (all income levels),1974,1.65502E+11,
MEA,Middle East & North Africa (all income levels),1973,90842755118,
MEA,Middle East & North Africa (all income levels),1972,67708091208,
MEA,Middle East & North Africa (all income levels),1971,55005426726,
MEA,Middle East & North Africa (all income levels),1970,47087319461,
MEA,Middle East & North Africa (all income levels),1969,42649207353,
MEA,Middle East & North Africa (all income levels),1968,38300000261,
MNA,Middle East & North Africa (developing only),2011,1.53993E+12,
MNA,Middle East & North Africa (developing only),2010,1.30917E+12,
MNA,Middle East & North Africa (developing only),2009,1.1435E+12,
MNA,Middle East & North Africa (developing only),2008,1.18812E+12,
MNA,Middle East & North Africa (developing only),2007,9.37944E+11,
MNA,Middle East & North Africa (developing only),2006,7.64499E+11,
MNA,Middle East & North Africa (developing only),2005,6.41377E+11,
MNA,Middle East & North Africa (developing only),2004,5.50545E+11,
MNA,Middle East & North Africa (developing only),2003,4.77467E+11,
MNA,Middle East & North Africa (developing only),2002,4.2904E+11,
MNA,Middle East & North Africa (developing only),2001,4.37816E+11,
MNA,Middle East & North Africa (developing only),2000,4.34435E+11,
MNA,Middle East & North Africa (developing only),1999,4.09743E+11,
MNA,Middle East & North Africa (developing only),1998,3.87191E+11,
MNA,Middle East & North Africa (developing only),1997,3.76235E+11,
MNA,Middle East & North Africa (developing only),1996,3.63857E+11,
MNA,Middle East & North Africa (developing only),1995,3.16304E+11,
MNA,Middle East & North Africa (developing only),1994,2.77662E+11,
MNA,Middle East & North Africa (developing only),1993,2.72015E+11,
MIC,Middle income,2012,2.23539E+13,
MIC,Middle income,2011,2.10982E+13,
MIC,Middle income,2010,1.81599E+13,
MIC,Middle income,2009,1.50494E+13,
MIC,Middle income,2008,1.50994E+13,
MIC,Middle income,2007,1.26571E+13,
MIC,Middle income,2006,1.02639E+13,
MIC,Middle income,2005,8.70314E+12,
MIC,Middle income,2004,7.37164E+12,
MIC,Middle income,2003,6.27319E+12,
MIC,Middle income,2002,5.50829E+12,
MIC,Middle income,2001,5.41458E+12,
MIC,Middle income,2000,5.39331E+12,
MIC,Middle income,1999,4.97348E+12,
MIC,Middle income,1998,5.04107E+12,
MIC,Middle income,1997,5.09576E+12,
MIC,Middle income,1996,4.81408E+12,
MIC,Middle income,1995,4.39092E+12,
MIC,Middle income,1994,3.84294E+12,
MIC,Middle income,1993,3.46448E+12,
MIC,Middle income,1992,3.28976E+12,
MIC,Middle income,1991,3.071E+12,
MIC,Middle income,1990,3.02166E+12,
MIC,Middle income,1989,2.72807E+12,
MIC,Middle income,1988,2.56031E+12,
MIC,Middle income,1987,2.37377E+12,
MIC,Middle income,1986,2.30937E+12,
MIC,Middle income,1985,2.21485E+12,
MIC,Middle income,1984,2.10333E+12,
MIC,Middle income,1983,2.07171E+12,
MIC,Middle income,1982,2.11094E+12,
MIC,Middle income,1981,2.12707E+12,
MIC,Middle income,1980,1.97117E+12,
MIC,Middle income,1979,1.68822E+12,
