Country or Area Code,Country or Area,Year,Value,Value Footnotes,
VCT,St. Vincent and the Grenadines,2009,31,1,
VCT,St. Vincent and the Grenadines,2008,21,1,
VCT,St. Vincent and the Grenadines,2007,16,1,
VCT,St. Vincent and the Grenadines,2006,12,1,
VCT,St. Vincent and the Grenadines,2005,9.198278082,476,
VCT,St. Vincent and the Grenadines,2004,7.371165842,476,
VCT,St. Vincent and the Grenadines,2003,6.462274167,476,
VCT,St. Vincent and the Grenadines,2002,5.54959488,477,
VCT,St. Vincent and the Grenadines,2001,5.094809778,478,
VCT,St. Vincent and the Grenadines,2000,3.245037411,478,
VCT,St. Vincent and the Grenadines,1999,2.7820023,478,
VCT,St. Vincent and the Grenadines,1998,1.853997683,478,
VCT,St. Vincent and the Grenadines,1997,0.926371957,478,
VCT,St. Vincent and the Grenadines,1996,0.483248317,478,
VCT,St. Vincent and the Grenadines,1995,0.128634622,478,
VCT,St. Vincent and the Grenadines,1990,0,478,
SDN,Sudan,2012,21,479,
SDN,Sudan,2011,19,1,
SDN,Sudan,2010,16.7,1,
SDN,Sudan,2007,8.66,480,
SDN,Sudan,2005,1.292040678,,
SDN,Sudan,2004,0.791561615,,
SDN,Sudan,2003,0.538471703,,
SDN,Sudan,2002,0.439477639,,
SDN,Sudan,2001,0.140185224,,
SDN,Sudan,2000,0.025785032,,
SDN,Sudan,1999,0.008794581,,
SDN,Sudan,1998,0.004805071,,
SDN,Sudan,1997,0.001231819,,
SDN,Sudan,1996,0,,
SDN,Sudan,1995,0,,
SDN,Sudan,1994,0,,
SDN,Sudan,1990,0,,
SUR,Suriname,2012,34.6812,1,
SUR,Suriname,2011,32,1,
SUR,Suriname,2010,31.59,481,
SUR,Suriname,2009,31.36,481,
SUR,Suriname,2008,21.06,1,
SUR,Suriname,2007,14.11,481,
SUR,Suriname,2006,9.499626942,1,
SUR,Suriname,2005,6.403086288,482,
SUR,Suriname,2004,6.076047814,482,
SUR,Suriname,2003,4.719875395,482,
SUR,Suriname,2002,4.161568745,482,
SUR,Suriname,2001,3.064448389,482,
SUR,Suriname,2000,2.506411052,482,
SUR,Suriname,1999,1.891871357,482,
SUR,Suriname,1998,1.670148436,482,
SUR,Suriname,1997,1.003086936,482,
SUR,Suriname,1996,0.226306297,482,
SUR,Suriname,1995,0.114720735,482,
SUR,Suriname,1990,0,482,
SWZ,Swaziland,2012,20.78178258,1,
SWZ,Swaziland,2011,18.13,483,
SWZ,Swaziland,2010,11.04,484,
SWZ,Swaziland,2009,8.94,484,
SWZ,Swaziland,2008,6.85,484,
SWZ,Swaziland,2007,4.1,484,
SWZ,Swaziland,2006,3.696538789,485,
SWZ,Swaziland,2005,3.696961073,1,
SWZ,Swaziland,2004,3.228685073,485,
SWZ,Swaziland,2003,2.437073851,485,
SWZ,Swaziland,2002,1.816203807,485,
SWZ,Swaziland,2001,1.28159005,485,
SWZ,Swaziland,2000,0.926191777,485,
SWZ,Swaziland,1999,0.4707176,485,
SWZ,Swaziland,1998,0.096099605,485,
SWZ,Swaziland,1997,0.088545986,485,
SWZ,Swaziland,1996,0.050399009,485,
SWZ,Swaziland,1995,0.00103175,485,
SWZ,Swaziland,1990,0,485,
SWE,Sweden,2012,94,23,
SWE,Sweden,2011,94,23,
SWE,Sweden,2010,90,486,
SWE,Sweden,2009,91,486,
SWE,Sweden,2008,90,486,
SWE,Sweden,2007,82.01,23,
SWE,Sweden,2006,87.76,23,
SWE,Sweden,2005,84.83,23,
SWE,Sweden,2004,83.89,23,
SWE,Sweden,2003,79.13,23,
SWE,Sweden,2002,70.57,198,
SWE,Sweden,2001,51.76566494,487,
SWE,Sweden,2000,45.68765221,487,
SWE,Sweden,1999,41.43278316,487,
SWE,Sweden,1998,33.46751233,487,
SWE,Sweden,1997,23.72794756,487,
SWE,Sweden,1996,9.04359976,487,
SWE,Sweden,1995,5.098024244,488,
SWE,Sweden,1994,3.412810096,488,
SWE,Sweden,1993,1.716364182,488,
SWE,Sweden,1992,1.497871352,488,
SWE,Sweden,1991,1.160519453,488,
SWE,Sweden,1990,0.584192066,488,
CHE,Switzerland,2012,85.2,489,
CHE,Switzerland,2011,85.2,489,
CHE,Switzerland,2010,83.9,489,
CHE,Switzerland,2009,81.3,489,
CHE,Switzerland,2008,79.2,489,
CHE,Switzerland,2007,77.2,489,
CHE,Switzerland,2006,75.7,489,
CHE,Switzerland,2005,70.1,489,
CHE,Switzerland,2004,67.8,489,
CHE,Switzerland,2003,65.1,489,
CHE,Switzerland,2002,61.4,489,
CHE,Switzerland,2001,55.1,489,
CHE,Switzerland,2000,47.1,490,
CHE,Switzerland,1999,34,490,
CHE,Switzerland,1998,24.8,490,
CHE,Switzerland,1997,15.1,490,
CHE,Switzerland,1996,4.549656748,491,
CHE,Switzerland,1995,3.552007211,491,
CHE,Switzerland,1994,2.720004329,491,
CHE,Switzerland,1993,2.167270203,491,
CHE,Switzerland,1992,1.751713322,491,
CHE,Switzerland,1991,1.17995597,491,
CHE,Switzerland,1990,0.595714223,491,
SYR,Syria,2012,24.3001,1,
SYR,Syria,2011,22.5,492,
SYR,Syria,2010,20.7,493,
SYR,Syria,2009,17.3,493,
SYR,Syria,2008,14,493,
SYR,Syria,2007,11.5,1,
SYR,Syria,2006,7.832551569,1,
SYR,Syria,2005,5.648106049,1,
SYR,Syria,2004,4.321593778,1,
SYR,Syria,2003,3.397972614,1,
SYR,Syria,2002,2.093101019,,
SYR,Syria,2001,0.35375913,,
SYR,Syria,2000,0.18169858,,
SYR,Syria,1999,0.124295462,,
SYR,Syria,1998,0.063687286,,
SYR,Syria,1997,0.032607814,,
SYR,Syria,1996,0,,
SYR,Syria,1995,0,,
SYR,Syria,1994,0,,
SYR,Syria,1993,0,,
SYR,Syria,1992,0,,
SYR,Syria,1991,0,,
SYR,Syria,1990,0,,
SYR,Syria,1989,0,,
SYR,Syria,1988,0,,
SYR,Syria,1987,0,,
SYR,Syria,1986,0,,
SYR,Syria,1985,0,,
SYR,Syria,1984,0,,
SYR,Syria,1983,0,,
SYR,Syria,1982,0,,
SYR,Syria,1981,0,,
SYR,Syria,1980,0,,
SYR,Syria,1979,0,,
SYR,Syria,1978,0,,
SYR,Syria,1977,0,,
SYR,Syria,1976,0,,
SYR,Syria,1975,0,,
SYR,Syria,1970,0,,
SYR,Syria,1965,0,,
SYR,Syria,1960,0,,
MKD,T.F.Y.R. Macedonia,2012,63.1477,1,
MKD,T.F.Y.R. Macedonia,2011,56.7,494,
MKD,T.F.Y.R. Macedonia,2010,51.9,494,
MKD,T.F.Y.R. Macedonia,2009,51.77,23,
MKD,T.F.Y.R. Macedonia,2008,46.04,23,
MKD,T.F.Y.R. Macedonia,2007,36.3,450,
MKD,T.F.Y.R. Macedonia,2006,28.62,23,
MKD,T.F.Y.R. Macedonia,2005,26.45,450,
MKD,T.F.Y.R. Macedonia,2004,24.44,23,
MKD,T.F.Y.R. Macedonia,2003,19.07,495,
MKD,T.F.Y.R. Macedonia,2002,17.33,495,
MKD,T.F.Y.R. Macedonia,2001,3.468184608,495,
MKD,T.F.Y.R. Macedonia,2000,2.485566316,495,
MKD,T.F.Y.R. Macedonia,1999,1.49733026,495,
MKD,T.F.Y.R. Macedonia,1998,1.002861666,495,
MKD,T.F.Y.R. Macedonia,1997,0.503985009,495,
MKD,T.F.Y.R. Macedonia,1996,0.075995734,495,
MKD,T.F.Y.R. Macedonia,1995,0.04074384,495,
MKD,T.F.Y.R. Macedonia,1990,0,495,
TJK,Tajikistan,2012,14.51,1,
TJK,Tajikistan,2011,13.03,1,
TJK,Tajikistan,2010,11.55,1,
TJK,Tajikistan,2009,10.07,496,
TJK,Tajikistan,2008,8.78,496,
TJK,Tajikistan,2007,7.197619518,497,
TJK,Tajikistan,2006,3.772406207,497,
TJK,Tajikistan,2005,0.298690024,498,
TJK,Tajikistan,2004,0.077479907,497,
TJK,Tajikistan,2003,0.064583777,497,
TJK,Tajikistan,2002,0.055462827,4,
TJK,Tajikistan,2001,0.051259133,4,
TJK,Tajikistan,2000,0.048599595,4,
TJK,Tajikistan,1999,0.032791858,4,
TJK,Tajikistan,1990,0,4,
TZA,Tanzania,2012,3.95,1,
TZA,Tanzania,2011,3.5,499,
TZA,Tanzania,2010,2.9,1,
TZA,Tanzania,2009,2.4,1,
TZA,Tanzania,2008,1.9,1,
TZA,Tanzania,2007,1.6,500,
TZA,Tanzania,2006,1.3,1,
TZA,Tanzania,2005,1.1,1,
TZA,Tanzania,2004,0.877574971,501,
TZA,Tanzania,2003,0.676962857,501,
TZA,Tanzania,2002,0.222484414,501,
TZA,Tanzania,2001,0.171300351,501,
TZA,Tanzania,2000,0.11719444,501,
TZA,Tanzania,1999,0.075130889,501,
TZA,Tanzania,1998,0.009244125,501,
TZA,Tanzania,1997,0.007900283,501,
TZA,Tanzania,1996,0.001622155,501,
TZA,Tanzania,1990,0,501,
THA,Thailand,2012,26.5,502,
THA,Thailand,2011,23.7,503,
THA,Thailand,2010,22.4,504,
THA,Thailand,2009,20.1,503,
THA,Thailand,2008,18.2,503,
THA,Thailand,2007,20.03,503,
THA,Thailand,2006,17.16071472,505,
THA,Thailand,2005,15.02600436,505,
THA,Thailand,2004,10.67730332,505,
THA,Thailand,2003,9.299027238,505,
THA,Thailand,2002,7.531250335,505,
THA,Thailand,2001,5.556326121,505,
THA,Thailand,2000,3.689041279,505,
THA,Thailand,1999,2.426242432,505,
THA,Thailand,1998,1.091218985,505,
THA,Thailand,1997,0.360522185,505,
THA,Thailand,1996,0.115472136,505,
THA,Thailand,1995,0.074825338,505,
THA,Thailand,1994,0.038614321,505,
THA,Thailand,1993,0.013580966,505,
THA,Thailand,1992,0.000343725,505,
THA,Thailand,1991,5.22E-05,505,
THA,Thailand,1990,0,505,
THA,Thailand,1989,0,505,
THA,Thailand,1988,0,505,
THA,Thailand,1987,0,505,
THA,Thailand,1986,0,505,
THA,Thailand,1985,0,505,
THA,Thailand,1984,0,505,
THA,Thailand,1983,0,505,
THA,Thailand,1982,0,505,
THA,Thailand,1981,0,505,
THA,Thailand,1980,0,505,
THA,Thailand,1979,0,505,
THA,Thailand,1978,0,505,
THA,Thailand,1977,0,505,
THA,Thailand,1976,0,505,
THA,Thailand,1975,0,505,
THA,Thailand,1970,0,505,
THA,Thailand,1965,0,505,
THA,Thailand,1960,0,505,
TLS,Timor-Leste,2012,0.9147,1,
TLS,Timor-Leste,2011,0.9,1,
TLS,Timor-Leste,2010,0.21,1,
TLS,Timor-Leste,2009,0.18525151,1,
TLS,Timor-Leste,2008,0.163876816,1,
TLS,Timor-Leste,2007,0.140958764,1,
TLS,Timor-Leste,2006,0.116628277,506,
TLS,Timor-Leste,2005,0.099031768,506,
TLS,Timor-Leste,2002,0,506,
TLS,Timor-Leste,1990,0,506,
TGO,Togo,2012,4,1,
TGO,Togo,2011,3.5,1,
TGO,Togo,2010,3,1,
TGO,Togo,2009,2.6,1,
TGO,Togo,2008,2.4,1,
TGO,Togo,2007,2.2,1,
TGO,Togo,2006,2,1,
TGO,Togo,2005,1.8,1,
TGO,Togo,2004,1.5,1,
TGO,Togo,2003,1.2,1,
TGO,Togo,2002,1,1,
TGO,Togo,2001,0.9,1,
TGO,Togo,2000,0.8,1,
TGO,Togo,1999,0.590363264,,
TGO,Togo,1998,0.305583935,,
TGO,Togo,1997,0.211139465,,
TGO,Togo,1996,0.010929139,,
TGO,Togo,1995,0,,
TGO,Togo,1994,0,,
TGO,Togo,1993,0,,
TGO,Togo,1992,0,,
TGO,Togo,1991,0,,
TGO,Togo,1990,0,,
TGO,Togo,1989,0,,
TGO,Togo,1988,0,,
TGO,Togo,1987,0,,
TGO,Togo,1986,0,,
TGO,Togo,1985,0,,
TGO,Togo,1984,0,,
TGO,Togo,1983,0,,
TGO,Togo,1982,0,,
TGO,Togo,1981,0,,
TGO,Togo,1980,0,,
TGO,Togo,1979,0,,
TGO,Togo,1978,0,,
TGO,Togo,1977,0,,
TGO,Togo,1976,0,,
TGO,Togo,1975,0,,
TGO,Togo,1970,0,,
TGO,Togo,1965,0,,
TGO,Togo,1960,0,,
TON,Tonga,2012,34.8609,1,
TON,Tonga,2011,25,507,
TON,Tonga,2010,16,1,
TON,Tonga,2009,10,1,
TON,Tonga,2008,8.110769944,508,
TON,Tonga,2007,7.179865329,1,
TON,Tonga,2006,5.853944095,1,
TON,Tonga,2005,4.907782762,1,
TON,Tonga,2004,3.952373895,1,
TON,Tonga,2003,2.985817368,1,
TON,Tonga,2002,2.907297316,,
TON,Tonga,2001,2.825371839,,
TON,Tonga,2000,2.434398044,,
TON,Tonga,1999,1.01796712,,
TON,Tonga,1998,0.765134358,,
TON,Tonga,1997,0.510866122,,
TON,Tonga,1996,0.163793456,,
TON,Tonga,1995,0.12323112,,
TON,Tonga,1990,0,,
TTO,Trinidad and Tobago,2012,59.5162,1,
TTO,Trinidad and Tobago,2011,55.2,509,
TTO,Trinidad and Tobago,2010,48.5,509,
TTO,Trinidad and Tobago,2009,44.3,510,
TTO,Trinidad and Tobago,2008,34.8,510,
TTO,Trinidad and Tobago,2007,32.3,510,
TTO,Trinidad and Tobago,2006,30.00374858,1,
TTO,Trinidad and Tobago,2005,28.97671243,1,
TTO,Trinidad and Tobago,2004,27.02427008,1,
TTO,Trinidad and Tobago,2003,25.97176411,1,
TTO,Trinidad and Tobago,2002,21.99867548,1,
TTO,Trinidad and Tobago,2001,15.38462722,1,
TTO,Trinidad and Tobago,2000,7.721411474,511,
TTO,Trinidad and Tobago,1999,5.814250962,511,
TTO,Trinidad and Tobago,1998,2.724825339,511,
TTO,Trinidad and Tobago,1997,1.173174658,511,
TTO,Trinidad and Tobago,1996,0.393080525,511,
TTO,Trinidad and Tobago,1995,0.158149899,511,
TTO,Trinidad and Tobago,1990,0,511,
TUN,Tunisia,2012,41.4416,1,
TUN,Tunisia,2011,39.1,512,
TUN,Tunisia,2010,36.8,513,
TUN,Tunisia,2009,34.07,514,
TUN,Tunisia,2008,27.53,514,
TUN,Tunisia,2007,17.1,514,
TUN,Tunisia,2006,12.98640865,,
TUN,Tunisia,2005,9.655086542,,
TUN,Tunisia,2004,8.528817752,,
TUN,Tunisia,2003,6.490845795,,
TUN,Tunisia,2002,5.252887295,,
TUN,Tunisia,2001,4.297966035,,
TUN,Tunisia,2000,2.750740293,,
TUN,Tunisia,1999,1.602494764,,
TUN,Tunisia,1998,0.107940957,,
TUN,Tunisia,1997,0.043656974,,
TUN,Tunisia,1996,0.027615372,,
TUN,Tunisia,1995,0.011191954,,
TUN,Tunisia,1994,0.007379544,,
TUN,Tunisia,1990,0,,
TUR,Turkey,2012,45.13,515,
TUR,Turkey,2011,43.07,515,
TUR,Turkey,2010,39.82,516,
TUR,Turkey,2009,36.4,517,
TUR,Turkey,2008,34.37,517,
TUR,Turkey,2007,28.63,23,
TUR,Turkey,2006,18.24,518,
TUR,Turkey,2005,15.46,23,
TUR,Turkey,2004,14.58,23,
TUR,Turkey,2003,12.33,450,
TUR,Turkey,2002,11.38,450,
TUR,Turkey,2001,5.189481461,519,
TUR,Turkey,2000,3.761685035,519,
TUR,Turkey,1999,2.292117685,519,
TUR,Turkey,1998,0.698805129,519,
TUR,Turkey,1997,0.473695432,519,
TUR,Turkey,1996,0.192724936,519,
TUR,Turkey,1995,0.081691205,519,
TUR,Turkey,1994,0.049869182,519,
TUR,Turkey,1993,0.008457732,519,
TUR,Turkey,1990,0,519,
TKM,Turkmenistan,2012,7.1958,1,
TKM,Turkmenistan,2011,5,1,
TKM,Turkmenistan,2010,3,1,
TKM,Turkmenistan,2009,1.95,1,
TKM,Turkmenistan,2008,1.75,1,
TKM,Turkmenistan,2007,1.406360688,4,
TKM,Turkmenistan,2006,1.319573118,4,
TKM,Turkmenistan,2005,0.997256559,1,
TKM,Turkmenistan,2004,0.754053983,4,
TKM,Turkmenistan,2003,0.425182632,1,
TKM,Turkmenistan,2002,0.302132016,1,
TKM,Turkmenistan,2001,0.175209518,4,
TKM,Turkmenistan,2000,0.133282183,4,
TKM,Turkmenistan,1999,0.04502077,4,
TKM,Turkmenistan,1990,0,4,
TUV,Tuvalu,2012,35,1,
TUV,Tuvalu,2011,30,1,
TUV,Tuvalu,2010,25,1,
TUV,Tuvalu,2009,20,1,
TUV,Tuvalu,2008,15,1,
TUV,Tuvalu,2007,10,1,
TUV,Tuvalu,2000,5.241639585,,
TUV,Tuvalu,1990,0,,
UGA,Uganda,2012,14.6896,1,
UGA,Uganda,2011,13.01354333,1,
UGA,Uganda,2010,12.5,520,
UGA,Uganda,2009,9.78,520,
UGA,Uganda,2008,7.9,520,
UGA,Uganda,2007,3.671965351,521,
UGA,Uganda,2006,2.529363038,,
UGA,Uganda,2005,1.742205503,,
UGA,Uganda,2004,0.71997068,,
UGA,Uganda,2003,0.46484984,,
UGA,Uganda,2002,0.384093505,,
UGA,Uganda,2001,0.237945087,,
UGA,Uganda,2000,0.163714063,,
UGA,Uganda,1999,0.10554394,,
UGA,Uganda,1998,0.065289465,,
UGA,Uganda,1997,0.010319341,,
UGA,Uganda,1996,0.004625948,,
UGA,Uganda,1995,0.002863471,,
UGA,Uganda,1990,0,,
UKR,Ukraine,2012,33.7,1,
UKR,Ukraine,2011,28.70826284,522,
UKR,Ukraine,2010,23.3,523,
UKR,Ukraine,2009,17.9,524,
UKR,Ukraine,2008,11,525,
UKR,Ukraine,2007,6.55,525,
UKR,Ukraine,2006,4.506124564,526,
UKR,Ukraine,2005,3.749764415,527,
UKR,Ukraine,2004,3.489477881,526,
UKR,Ukraine,2003,3.148127588,526,
UKR,Ukraine,2002,1.873885116,498,
UKR,Ukraine,2001,1.238759547,498,
UKR,Ukraine,2000,0.716183762,526,
UKR,Ukraine,1999,0.405385448,526,
UKR,Ukraine,1998,0.301075792,526,
UKR,Ukraine,1997,0.198821885,526,
UKR,Ukraine,1996,0.098580381,526,
UKR,Ukraine,1995,0.043083985,526,
UKR,Ukraine,1994,0.013641246,526,
UKR,Ukraine,1993,0.00077697,526,
UKR,Ukraine,1990,0,526,
ARE,United Arab Emirates,2012,85,528,
ARE,United Arab Emirates,2011,78,529,
ARE,United Arab Emirates,2010,68,530,
ARE,United Arab Emirates,2009,64,531,
ARE,United Arab Emirates,2008,63,531,
ARE,United Arab Emirates,2007,61,1,
ARE,United Arab Emirates,2006,52,1,
ARE,United Arab Emirates,2005,40,1,
ARE,United Arab Emirates,2004,30.13129617,532,
ARE,United Arab Emirates,2003,29.47795341,532,
ARE,United Arab Emirates,2002,28.31648531,532,
ARE,United Arab Emirates,2001,26.2717542,532,
ARE,United Arab Emirates,2000,23.62530088,532,
ARE,United Arab Emirates,1999,14.94269899,532,
ARE,United Arab Emirates,1998,6.908302986,532,
ARE,United Arab Emirates,1997,3.295592694,532,
ARE,United Arab Emirates,1996,0.375393534,532,
ARE,United Arab Emirates,1995,0.102939175,533,
ARE,United Arab Emirates,1990,0,532,
GBR,United Kingdom,2012,87.0162,450,
GBR,United Kingdom,2011,86.84,23,
GBR,United Kingdom,2010,85,23,
GBR,United Kingdom,2009,83.56,23,
GBR,United Kingdom,2008,78.39,23,
GBR,United Kingdom,2007,75.09,23,
GBR,United Kingdom,2006,68.82,23,
GBR,United Kingdom,2005,70,23,
GBR,United Kingdom,2004,65.61,23,
GBR,United Kingdom,2003,64.82,23,
GBR,United Kingdom,2002,56.48,25,
GBR,United Kingdom,2001,33.48109487,534,
GBR,United Kingdom,2000,26.82175435,535,
GBR,United Kingdom,1999,21.29363827,1,
GBR,United Kingdom,1998,13.6699831,1,
GBR,United Kingdom,1997,7.385398957,1,
GBR,United Kingdom,1996,4.123650336,1,
GBR,United Kingdom,1995,1.895168284,1,
GBR,United Kingdom,1994,1.036609166,1,
GBR,United Kingdom,1993,0.519762001,1,
GBR,United Kingdom,1992,0.260615159,1,
GBR,United Kingdom,1991,0.174230922,1,
GBR,United Kingdom,1990,0.087355319,1,
USA,United States,2012,81.0252,1,
USA,United States,2011,77.863021,1,
USA,United States,2010,74,536,
USA,United States,2009,71,536,
USA,United States,2008,74,537,
USA,United States,2007,75,538,
USA,United States,2006,68.93119327,1,
USA,United States,2005,67.96805292,1,
USA,United States,2004,64.75825648,1,
USA,United States,2003,61.69711712,1,
USA,United States,2002,58.78540388,1,
USA,United States,2001,49.08083159,1,
USA,United States,2000,43.07916264,1,
USA,United States,1999,35.84872446,1,
USA,United States,1998,30.09319659,1,
USA,United States,1997,21.61640097,1,
USA,United States,1996,16.41935296,1,
USA,United States,1995,9.237088297,1,
USA,United States,1994,4.862780635,1,
USA,United States,1993,2.271673294,1,
USA,United States,1992,1.724202539,1,
USA,United States,1991,1.163193726,1,
USA,United States,1990,0.784728502,1,
URY,Uruguay,2012,55.1146,1,
URY,Uruguay,2011,51.4,539,
URY,Uruguay,2010,46.4,540,
URY,Uruguay,2009,41.8,541,
URY,Uruguay,2008,39.3,541,
URY,Uruguay,2007,34,542,
URY,Uruguay,2006,29.4,,
URY,Uruguay,2005,20.08818956,543,
URY,Uruguay,2004,17.06309834,543,
URY,Uruguay,2003,15.93713672,543,
URY,Uruguay,2002,11.4194702,543,
URY,Uruguay,2001,11.12143768,543,
URY,Uruguay,2000,10.53905775,543,
URY,Uruguay,1999,9.972765285,543,
URY,Uruguay,1998,6.987069365,543,
URY,Uruguay,1997,3.363239668,543,
URY,Uruguay,1996,1.847472089,543,
URY,Uruguay,1995,0.310128582,543,
URY,Uruguay,1994,0.062474386,543,
URY,Uruguay,1990,0,543,
UZB,Uzbekistan,2012,36.5213,1,
UZB,Uzbekistan,2011,30.2,544,
UZB,Uzbekistan,2010,20,1,
UZB,Uzbekistan,2009,17.05821621,544,
UZB,Uzbekistan,2008,9.080114523,544,
UZB,Uzbekistan,2007,7.490604681,544,
UZB,Uzbekistan,2006,6.388321967,544,
UZB,Uzbekistan,2005,3.343509888,544,
UZB,Uzbekistan,2004,2.593725421,544,
UZB,Uzbekistan,2003,1.912595178,544,
UZB,Uzbekistan,2002,1.081939742,544,
UZB,Uzbekistan,2001,0.597567994,544,
UZB,Uzbekistan,2000,0.484347308,544,
UZB,Uzbekistan,1999,0.030688343,544,
UZB,Uzbekistan,1998,0.020754437,544,
UZB,Uzbekistan,1997,0.010536935,544,
UZB,Uzbekistan,1996,0.004285074,544,
UZB,Uzbekistan,1995,0.001527093,544,
UZB,Uzbekistan,1990,0,544,
VUT,Vanuatu,2012,10.598,1,
VUT,Vanuatu,2011,9.2,1,
VUT,Vanuatu,2010,8,545,
VUT,Vanuatu,2009,7.5,1,
VUT,Vanuatu,2008,7.269119923,546,
VUT,Vanuatu,2007,6.8,1,
VUT,Vanuatu,2006,5.850585059,,
VUT,Vanuatu,2005,5.082333808,,
VUT,Vanuatu,2004,4.746602619,,
VUT,Vanuatu,2003,3.903295845,,
VUT,Vanuatu,2002,3.510038711,,
VUT,Vanuatu,2001,2.830572239,,
VUT,Vanuatu,2000,2.108336891,546,
VUT,Vanuatu,1999,0.538300048,,
VUT,Vanuatu,1998,0.274185942,,
VUT,Vanuatu,1997,0.139505815,,
VUT,Vanuatu,1996,0.056845636,,
VUT,Vanuatu,1990,0,,
VEN,Venezuela,2012,44.0456,1,
VEN,Venezuela,2011,40.22,547,
VEN,Venezuela,2010,37.37,548,
VEN,Venezuela,2009,32.7,549,
VEN,Venezuela,2008,25.88,550,
VEN,Venezuela,2007,20.83,550,
VEN,Venezuela,2006,15.22471148,551,
VEN,Venezuela,2005,12.55299791,551,
VEN,Venezuela,2004,8.404469592,551,
VEN,Venezuela,2003,7.499963465,551,
VEN,Venezuela,2002,4.910446327,551,
VEN,Venezuela,2001,4.636000948,551,
VEN,Venezuela,2000,3.359597465,551,
VEN,Venezuela,1999,2.839825767,551,
VEN,Venezuela,1998,1.383990391,551,
VEN,Venezuela,1997,0.390959318,551,
VEN,Venezuela,1996,0.24826058,551,
VEN,Venezuela,1995,0.122214848,551,
VEN,Venezuela,1994,0.055486978,551,
VEN,Venezuela,1993,0.041587233,551,
VEN,Venezuela,1992,0.012082134,551,
VEN,Venezuela,1990,0,551,
VNM,Viet Nam,2012,39.49,1,
VNM,Viet Nam,2011,35.07,552,
VNM,Viet Nam,2010,30.65,552,
VNM,Viet Nam,2009,26.55,553,
VNM,Viet Nam,2008,23.92,552,
VNM,Viet Nam,2007,20.75544477,554,
VNM,Viet Nam,2006,17.25456172,555,
VNM,Viet Nam,2005,12.73992929,555,
VNM,Viet Nam,2004,7.642408528,555,
VNM,Viet Nam,2003,3.780280814,556,
VNM,Viet Nam,2002,1.854999236,556,
VNM,Viet Nam,2001,1.265651236,556,
VNM,Viet Nam,2000,0.254248276,556,
VNM,Viet Nam,1999,0.128926663,556,
VNM,Viet Nam,1998,0.013078543,556,
VNM,Viet Nam,1997,0.003981962,556,
VNM,Viet Nam,1996,0.000134813,556,
VNM,Viet Nam,1990,0,556,
VIR,Virgin Islands (U.S.),2012,40.5479,1,
VIR,Virgin Islands (U.S.),2011,35.6,1,
VIR,Virgin Islands (U.S.),2010,31.22,1,
VIR,Virgin Islands (U.S.),2009,27.39650968,1,
VIR,Virgin Islands (U.S.),2008,27.36177742,1,
VIR,Virgin Islands (U.S.),2007,27.33933584,557,
VIR,Virgin Islands (U.S.),2006,27.33261054,1,
VIR,Virgin Islands (U.S.),2005,27.34431967,1,
VIR,Virgin Islands (U.S.),2004,27.37700879,1,
VIR,Virgin Islands (U.S.),2003,27.42907299,1,
VIR,Virgin Islands (U.S.),2002,27.49443238,557,
VIR,Virgin Islands (U.S.),2001,18.37576604,557,
VIR,Virgin Islands (U.S.),2000,13.81508054,557,
VIR,Virgin Islands (U.S.),1999,11.07460593,557,
VIR,Virgin Islands (U.S.),1998,9.245220221,557,
VIR,Virgin Islands (U.S.),1997,6.948368986,557,
VIR,Virgin Islands (U.S.),1996,4.647185664,557,
VIR,Virgin Islands (U.S.),1995,2.801957634,557,
VIR,Virgin Islands (U.S.),1994,0.940645283,557,
VIR,Virgin Islands (U.S.),1990,0,557,
YEM,Yemen,2012,17.4465,1,
YEM,Yemen,2011,14.905,1,
YEM,Yemen,2010,12.35,558,
YEM,Yemen,2009,9.96,558,
YEM,Yemen,2008,6.89,558,
YEM,Yemen,2007,5.01,559,
YEM,Yemen,2006,1.247824049,559,
YEM,Yemen,2005,1.048597934,1,
YEM,Yemen,2004,0.881222989,,
YEM,Yemen,2003,0.6047341,559,
YEM,Yemen,2002,0.518796032,4,
YEM,Yemen,2001,0.090802459,4,
YEM,Yemen,2000,0.082500387,4,
YEM,Yemen,1999,0.056628675,560,
YEM,Yemen,1998,0.023323243,560,
YEM,Yemen,1997,0.015025295,560,
YEM,Yemen,1996,0.000621081,560,
YEM,Yemen,1990,0,560,
ZMB,Zambia,2012,13.4682,1,
ZMB,Zambia,2011,11.5,561,
ZMB,Zambia,2010,10,562,
ZMB,Zambia,2009,6.31,1,
ZMB,Zambia,2008,5.55,563,
ZMB,Zambia,2007,4.87,563,
ZMB,Zambia,2006,4.159913394,564,
ZMB,Zambia,2005,2.851752261,1,
ZMB,Zambia,2004,2.013549532,564,
ZMB,Zambia,2003,0.980483039,564,
ZMB,Zambia,2002,0.477750907,564,
ZMB,Zambia,2001,0.233129556,565,
ZMB,Zambia,2000,0.191071643,565,
ZMB,Zambia,1999,0.147053172,565,
ZMB,Zambia,1998,0.030226183,565,
ZMB,Zambia,1997,0.009329658,565,
ZMB,Zambia,1996,0.009069176,565,
ZMB,Zambia,1995,0.008783623,565,
ZMB,Zambia,1994,0.006776105,565,
ZMB,Zambia,1990,0,565,
ZWE,Zimbabwe,2012,17.0908,1,
ZWE,Zimbabwe,2011,15.7,566,
ZWE,Zimbabwe,2010,11.5,566,
ZWE,Zimbabwe,2009,11.36,566,
